Label;Area;XM;YM;Width;Height;Circ.;AR;Round;Area_mm2;Days;Plate_location;Drop_size_init;Cell_num_init;Plate;XM_corr;YM_corr;Voronoi_area;Place;Column
s31020.jpg_b-1.tif;5812;187.67;96.33;85;88;0.86;1.02;0.98;104.5210564;8;B6;5;2000;S4;127.09;7.74;18109;Edge;B
s31020.jpg_b-1.tif;5984;425.21;231.86;89;90;0.8;1.02;0.98;107.6142467;8;D5;4;8000;S4;364.63;143.27;21345;Edge;D
s31020.jpg_b-1.tif;5324;182.47;231.02;83;84;0.85;1;1;95.74502827;8;B5;4;2000;S4;121.89;142.43;16482;Mid;B
s31020.jpg_b-1.tif;5383;308.2;231.9;91;83;0.73;1.04;0.96;96.80606446;8;C5;4;4000;S4;247.62;143.31;16262;Mid;C
s31020.jpg_b-1.tif;5517;60.58;235.93;86;84;0.87;1.05;0.95;99.21587547;8;A5;4;1000;S4;0;147.34;18567;Edge;A
s31020.jpg_b-1.tif;5648;429.66;368.04;85;84;0.84;1.02;0.98;101.5717355;8;D4;3;8000;S4;369.08;279.45;23945;Edge;D
s31020.jpg_b-1.tif;4973;310.28;366.75;84;80;0.78;1.06;0.95;89.43276214;8;C4;3;4000;S4;249.7;278.16;16478;Mid;C
s31020.jpg_b-1.tif;5016;188.74;370.58;84;81;0.81;1.02;0.98;90.2060597;8;B4;3;2000;S4;128.16;281.99;16927;Mid;B
s31020.jpg_b-1.tif;5010;65.27;373.79;82;82;0.87;1.05;0.96;90.09815771;8;A4;3;1000;S4;4.69;285.2;18900;Edge;A
s31020.jpg_b-1.tif;5218;431.06;510.34;84;81;0.84;1.02;0.98;93.83875987;8;D3;2;8000;S4;370.48;421.75;24145;Edge;D
s31020.jpg_b-1.tif;4822;191.06;512.56;83;80;0.79;1;1;86.71722884;8;B3;2;2000;S4;130.48;423.97;17293;Mid;B
s31020.jpg_b-1.tif;4636;311.78;512.8;79;81;0.69;1.03;0.97;83.3722673;8;C3;2;4000;S4;251.2;424.21;16684;Mid;C
s31020.jpg_b-1.tif;4805;66.53;515.95;83;79;0.84;1.06;0.94;86.41150655;8;A3;2;1000;S4;5.95;427.36;19356;Edge;A
s31020.jpg_b-1.tif;4645;435.93;648.81;78;76;0.85;1.02;0.98;83.53412027;8;D2;1;8000;S4;375.35;560.22;23927;Edge;D
s31020.jpg_b-1.tif;4060;316.37;652.82;79;73;0.67;1.05;0.95;73.01367671;8;C2;1;4000;S4;255.79;564.23;16181;Mid;C
s31020.jpg_b-1.tif;4375;190.98;653.74;83;74;0.64;1.03;0.97;78.67853094;8;B2;1;2000;S4;130.4;565.15;17145;Mid;B
s31020.jpg_b-1.tif;3704;67.19;661.2;72;69;0.89;1.04;0.96;66.61149225;8;A2;1;1000;S4;6.61;572.61;17461;Edge;A
s31020.jpg_b-1.tif;3908;315.76;786.36;70;76;0.75;1.03;0.97;70.28015975;8;C1;0.5;4000;S4;255.18;697.77;17301;Edge;C
s31020.jpg_b-1.tif;4067;192.7;788.54;71;75;0.77;1.03;0.97;73.13956236;8;B1;0.5;2000;S4;132.12;699.95;17504;Edge;B
s31020.jpg_b-1.tif;4124;439.22;788.31;74;72;0.9;1.01;0.99;74.16463122;8;D1;0.5;8000;S4;378.64;699.72;24481;Corner;D
s31020.jpg_b-1.tif;3976;70.11;793.7;73;72;0.9;1.02;0.98;71.50304891;8;A1;0.5;1000;S4;9.53;705.11;18426;Corner;A
s31021.jpg_a-1.tif;6734;461.37;87.97;94;93;0.9;1.01;0.99;121.1019948;9;D6;5;8000;S3;362.38;0.07;20640;Corner;D
s31021.jpg_a-1.tif;5960;343.46;87.9;88;88;0.89;1.01;0.99;107.1826387;9;C6;5;4000;S3;244.47;0;16203;Edge;C
s31021.jpg_a-1.tif;5851;217.83;92.42;87;88;0.89;1.01;0.99;105.2224193;9;B6;5;2000;S3;118.84;4.52;16263;Edge;B
s31021.jpg_a-1.tif;6236;98.99;97.27;91;90;0.88;1.01;0.99;112.14613;9;A6;5;1000;S3;0;9.37;21668;Corner;A
s31021.jpg_a-1.tif;6331;461.84;228.91;92;89;0.87;1.03;0.97;113.8545781;9;D5;4;8000;S3;362.85;141.01;19881;Edge;D
s31021.jpg_a-1.tif;5590;347.62;228.21;85;84;0.89;1.02;0.99;100.528683;9;C5;4;4000;S3;248.63;140.31;16281;Mid;C
s31021.jpg_a-1.tif;5395;215.35;231.54;84;84;0.9;1.01;0.99;97.02186843;9;B5;4;2000;S3;116.36;143.64;16418;Mid;B
s31021.jpg_a-1.tif;5640;100.63;234.57;87;85;0.88;1.01;0.99;101.4278662;9;A5;4;1000;S3;1.64;146.67;21254;Edge;A
s31021.jpg_a-1.tif;5912;464.45;358.25;88;88;0.87;1.01;0.99;106.3194228;9;D4;3;8000;S3;365.46;270.35;21180;Edge;D
s31021.jpg_a-1.tif;5209;346.6;359.19;82;82;0.89;1.02;0.98;93.67690689;9;C4;3;4000;S3;247.61;271.29;16342;Mid;C
s31021.jpg_a-1.tif;5238;219.68;366.27;81;82;0.91;1.01;0.99;94.19843315;9;B4;3;2000;S3;120.69;278.37;17243;Mid;B
s31021.jpg_a-1.tif;5131;101.2;373.95;83;81;0.89;1.02;0.98;92.27418108;9;A4;3;1000;S3;2.21;286.05;21351;Edge;A
s31021.jpg_a-1.tif;5235;351.23;504.97;83;82;0.89;1.01;0.99;94.14448216;9;C3;2;4000;S3;252.24;417.07;17736;Mid;C
s31021.jpg_a-1.tif;5624;463.23;506.81;85;85;0.89;1.01;0.99;101.1401275;9;D3;2;8000;S3;364.24;418.91;22406;Edge;D
s31021.jpg_a-1.tif;4988;219.39;516.08;79;81;0.89;1.01;0.99;89.7025171;9;B3;2;2000;S3;120.4;428.18;17787;Mid;B
s31021.jpg_a-1.tif;4874;101.2;518.2;80;79;0.88;1.02;0.98;87.65237938;9;A3;2;1000;S3;2.21;430.3;20752;Edge;A
s31021.jpg_a-1.tif;5045;468.24;646.58;81;79;0.9;1.01;0.99;90.72758596;9;D2;1;8000;S3;369.25;558.68;22137;Edge;D
s31021.jpg_a-1.tif;4485;349.8;652.2;76;76;0.91;1.02;0.98;80.656734;9;C2;1;4000;S3;250.81;564.3;16975;Mid;C
s31021.jpg_a-1.tif;4256;220.17;653.78;74;75;0.88;1;1;76.53847489;9;B2;1;2000;S3;121.18;565.88;16244;Mid;B
s31021.jpg_a-1.tif;4271;101.89;657.37;75;74;0.89;1.02;0.98;76.80822986;9;A2;1;1000;S3;2.9;569.47;18888;Edge;A
s31021.jpg_a-1.tif;4805;473.9;786.96;79;79;0.9;1.02;0.98;86.41150655;9;D1;0.5;8000;S3;374.91;699.06;24055;Corner;D
s31021.jpg_a-1.tif;4258;226.1;787.82;73;75;0.89;1;1;76.57444222;9;B1;0.5;2000;S3;127.11;699.92;19298;Edge;B
s31021.jpg_a-1.tif;4194;106.44;788.07;73;74;0.87;1.02;0.98;75.42348771;9;A1;0.5;1000;S3;7.45;700.17;22528;Corner;A
s31021.jpg_a-1.tif;4376;356.34;789.9;75;74;0.9;1.01;0.99;78.6965146;9;C1;0.5;4000;S3;257.35;702;18552;Edge;C
s31021.jpg_b-1.tif;7781;428.08;87.66;92;127;0.61;1.44;0.7;139.9308912;9;D6;5;8000;S4;368.69;4.3;20049;Corner;D
s31021.jpg_b-1.tif;5844;310.04;83.36;85;89;0.84;1.04;0.96;105.0965337;9;C6;5;4000;S4;250.65;0;17393;Edge;C
s31021.jpg_b-1.tif;6179;60.65;92.48;90;88;0.88;1.03;0.97;111.1210612;9;A6;5;1000;S4;1.26;9.12;20819;Corner;A
s31021.jpg_b-1.tif;5925;185.15;92.53;86;90;0.83;1.03;0.97;106.5532105;9;B6;5;2000;S4;125.76;9.17;18109;Edge;B
s31021.jpg_b-1.tif;5604;180.35;225.1;85;93;0.53;1.03;0.97;100.7804543;9;B5;4;2000;S4;120.96;141.74;16482;Mid;B
s31021.jpg_b-1.tif;6387;424.91;224.1;94;104;0.63;1.05;0.95;114.8616633;9;D5;4;8000;S4;365.52;140.74;21345;Edge;D
s31021.jpg_b-1.tif;5226;308.22;226.25;86;84;0.74;1.02;0.98;93.98262918;9;C5;4;4000;S4;248.83;142.89;16262;Mid;C
s31021.jpg_b-1.tif;5544;59.39;232.92;87;84;0.88;1.05;0.95;99.7014344;9;A5;4;1000;S4;0;149.56;18567;Edge;A
s31021.jpg_b-1.tif;6223;431.52;361.36;88;104;0.54;1.09;0.92;111.9123424;9;D4;3;8000;S4;372.13;278;23945;Edge;D
s31021.jpg_b-1.tif;5162;310.68;360.81;83;82;0.67;1.02;0.98;92.83167467;9;C4;3;4000;S4;251.29;277.45;16478;Mid;C
s31021.jpg_b-1.tif;5234;189.21;366.08;86;82;0.64;1.02;0.98;94.1264985;9;B4;3;2000;S4;129.82;282.72;16927;Mid;B
s31021.jpg_b-1.tif;5198;66.17;370.45;85;81;0.84;1.06;0.94;93.47908658;9;A4;3;1000;S4;6.78;287.09;18900;Edge;A
s31021.jpg_b-1.tif;4980;314.05;506.62;83;84;0.56;1.02;0.98;89.55864779;9;C3;2;4000;S4;254.66;423.26;16684;Mid;C
s31021.jpg_b-1.tif;5258;192.86;507.82;89;87;0.56;1.02;0.98;94.55810644;9;B3;2;2000;S4;133.47;424.46;17293;Mid;B
s31021.jpg_b-1.tif;4960;68.73;512.54;85;78;0.74;1.1;0.91;89.1989745;9;A3;2;1000;S4;9.34;429.18;19356;Edge;A
s31021.jpg_b-1.tif;4692;195.03;648.76;79;80;0.61;1.02;0.98;84.37935249;9;B2;1;2000;S4;135.64;565.4;17145;Mid;B
s31021.jpg_b-1.tif;3798;70.53;657.96;72;70;0.83;1.08;0.92;68.30195668;9;A2;1;1000;S4;11.14;574.6;17461;Edge;A
s31021.jpg_b-1.tif;4906;443.44;778.46;88;85;0.57;1.08;0.93;88.22785663;9;D1;0.5;8000;S4;384.05;695.1;24481;Corner;D
s31021.jpg_b-1.tif;4554;197.61;782.92;74;84;0.73;1.1;0.91;81.89760683;9;B1;0.5;2000;S4;138.22;699.56;17504;Edge;B
s31021.jpg_b-1.tif;4250;321.22;779.76;75;77;0.7;1.02;0.98;76.43057291;9;C1;0.5;4000;S4;261.83;696.4;17301;Edge;C
s31021.jpg_b-1.tif;4211;75.46;790.51;75;73;0.9;1.04;0.96;75.72921;9;A1;0.5;1000;S4;16.07;707.15;18426;Corner;A
s31024.jpg_a-1.tif;6769;446.61;100.87;94;93;0.9;1.01;0.99;121.7314231;12;D6;5;8000;S3;362.63;0.98;20640;Corner;D
s31024.jpg_a-1.tif;5976;328.84;99.89;87;89;0.9;1.01;0.99;107.4703773;12;C6;5;4000;S3;244.86;0;16203;Edge;C
s31024.jpg_a-1.tif;5887;203.46;104.09;86;88;0.9;1.02;0.98;105.8698312;12;B6;5;2000;S3;119.48;4.2;16263;Edge;B
s31024.jpg_a-1.tif;6238;84.95;108.62;90;91;0.9;1.01;0.99;112.1820974;12;A6;5;1000;S3;0.97;8.73;21668;Corner;A
s31024.jpg_a-1.tif;6313;446.66;241.57;92;89;0.9;1.03;0.97;113.5308722;12;D5;4;8000;S3;362.68;141.68;19881;Edge;D
s31024.jpg_a-1.tif;5541;332.33;240.17;85;84;0.9;1.02;0.98;99.64748341;12;C5;4;4000;S3;248.35;140.28;16281;Mid;C
s31024.jpg_a-1.tif;5399;200.28;243.09;83;84;0.91;1.01;0.99;97.09380309;12;B5;4;2000;S3;116.3;143.2;16418;Mid;B
s31024.jpg_a-1.tif;5711;85.15;245.63;87;85;0.89;1.02;0.98;102.7047063;12;A5;4;1000;S3;1.17;145.74;21254;Edge;A
s31024.jpg_a-1.tif;5943;448.72;370.69;89;87;0.91;1.02;0.98;106.8769164;12;D4;3;8000;S3;364.74;270.8;21180;Edge;D
s31024.jpg_a-1.tif;5149;330.8;370.93;82;80;0.91;1.02;0.98;92.59788704;12;C4;3;4000;S3;246.82;271.04;16342;Mid;C
s31024.jpg_a-1.tif;5203;203.86;377.56;82;82;0.9;1.01;0.99;93.5690049;12;B4;3;2000;S3;119.88;277.67;17243;Mid;B
s31024.jpg_a-1.tif;5395;84.6;384.54;85;82;0.9;1.02;0.98;97.02186843;12;A4;3;1000;S3;0.62;284.65;21351;Edge;A
s31024.jpg_a-1.tif;5189;335.1;516.87;82;81;0.91;1.01;0.99;93.31723361;12;C3;2;4000;S3;251.12;416.98;17736;Mid;C
s31024.jpg_a-1.tif;5737;446.75;518.86;86;86;0.9;1.01;0.99;103.1722816;12;D3;2;8000;S3;362.77;418.97;22406;Edge;D
s31024.jpg_a-1.tif;4951;202.99;527.18;79;80;0.9;1.02;0.98;89.03712152;12;B3;2;2000;S3;119.01;427.29;17787;Mid;B
s31024.jpg_a-1.tif;5153;83.98;528.45;82;81;0.89;1.02;0.98;92.66982169;12;A3;2;1000;S3;0;428.56;20752;Edge;A
s31024.jpg_a-1.tif;5167;451.42;658.38;83;81;0.9;1.02;0.98;92.92159299;12;D2;1;8000;S3;367.44;558.49;22137;Edge;D
s31024.jpg_a-1.tif;4437;333;663.62;76;75;0.91;1.03;0.97;79.79351812;12;C2;1;4000;S3;249.02;563.73;16975;Mid;C
s31024.jpg_a-1.tif;4254;203.44;664.6;75;75;0.9;1.01;0.99;76.50250757;12;B2;1;2000;S3;119.46;564.71;16244;Mid;B
s31024.jpg_a-1.tif;4453;84.65;667.47;76;75;0.9;1.02;0.98;80.08125674;12;A2;1;1000;S3;0.67;567.58;18888;Edge;A
s31024.jpg_a-1.tif;5075;457.16;798.89;81;81;0.91;1.02;0.98;91.26709589;12;D1;0.5;8000;S3;373.18;699;24055;Corner;D
s31024.jpg_a-1.tif;4404;89.07;798.82;75;75;0.9;1.01;0.99;79.2000572;12;A1;0.5;1000;S3;5.09;698.93;22528;Corner;A
s31024.jpg_a-1.tif;4319;209.05;798.32;75;75;0.9;1.01;0.99;77.67144574;12;B1;0.5;2000;S3;125.07;698.43;19298;Edge;B
s31024.jpg_a-1.tif;4462;339.03;801.02;76;76;0.9;1;1;80.24310972;12;C1;0.5;4000;S3;255.05;701.13;18552;Edge;C
t1013.jpg_a-1.tif;580;441.31;225.81;28;27;0.92;1.05;0.96;10.43052524;1;D5;1;8000;T1;365.82;165.81;19546;Edge;D
t1013.jpg_a-1.tif;658;444.71;362.05;29;29;0.93;1.02;0.98;11.83325105;1;D4;0.5;8000;T1;369.22;302.05;19418;Edge;D
t1013.jpg_a-1.tif;596;326.67;366.6;28;27;0.94;1.01;0.99;10.71826387;1;C4;0.5;4000;T1;251.18;306.6;16376;Mid;C
t1013.jpg_a-1.tif;515;196.47;367.9;27;26;0.9;1.03;0.97;9.26158707;1;B4;0.5;2000;T1;120.98;307.9;16408;Mid;B
t1013.jpg_a-1.tif;345;75.49;371.78;22;22;0.87;1.06;0.94;6.204364154;1;A4;0.5;1000;T1;0;311.78;19291;Edge;A
t1013.jpg_a-1.tif;2334;440.47;503.44;56;56;0.88;1.02;0.98;41.97387228;1;D3;5;8000;T1;364.98;443.44;22478;Edge;D
t1013.jpg_a-1.tif;2043;442.49;640.85;52;50;0.92;1.02;0.98;36.74062599;1;D2;4;8000;T1;367;580.85;21144;Edge;D
t1013.jpg_a-1.tif;1893;324.24;647.14;52;50;0.65;1.06;0.94;34.04307636;1;C2;4;4000;T1;248.75;587.14;16414;Mid;C
t1013.jpg_a-1.tif;1681;445.27;781.85;47;46;0.9;1.02;0.98;30.23053954;1;D1;3;8000;T1;369.78;721.85;23281;Corner;D
t1013.jpg_a-1.tif;1489;328.59;786.22;46;45;0.58;1.09;0.92;26.77767601;1;C1;3;4000;T1;253.1;726.22;18204;Edge;C
t1013.jpg_b-1.tif;738;428.74;239.78;31;30;0.92;1.03;0.97;13.27194419;1;C5;1;4000;T2;237.47;179.78;16406;Mid;C
t1013.jpg_b-1.tif;482;191.27;382.15;26;24;0.83;1.11;0.9;8.668126151;1;A4;0.5;1000;T2;0;322.15;20937;Edge;A
t1013.jpg_b-1.tif;577;430.15;383.76;27;28;0.92;1.01;0.99;10.37657425;1;C4;0.5;4000;T2;238.88;323.76;16934;Mid;C
t1013.jpg_b-1.tif;544;316.93;383.59;26;26;0.94;1.04;0.96;9.783113332;1;B4;0.5;2000;T2;125.66;323.59;17954;Mid;B
t1013.jpg_b-1.tif;2162;428.63;522.85;54;52;0.89;1.04;0.96;38.88068203;1;C3;5;4000;T2;237.36;462.85;17071;Mid;C
t1013.jpg_b-1.tif;1963;430.37;659.08;51;52;0.88;1.01;0.99;35.30193285;1;C2;4;4000;T2;239.1;599.08;16112;Mid;C
t1013.jpg_b-1.tif;1577;433.87;800.55;46;45;0.9;1.02;0.98;28.36023847;1;C1;3;4000;T2;242.6;740.55;19114;Edge;C
t11014.jpg_a-1.tif;1980;316.33;89.8;51;52;0.87;1.05;0.95;35.60765514;2;C6;2;4000;T1;249.77;0.15;17330;Edge;C
t11014.jpg_a-1.tif;1862;430.35;89.65;49;49;0.91;1.01;0.99;33.48558277;2;D6;2;8000;T1;363.79;0;21979;Corner;D
t11014.jpg_a-1.tif;1648;187.9;90.25;47;46;0.88;1.05;0.95;29.63707862;2;B6;2;2000;T1;121.34;0.6;17321;Edge;B
t11014.jpg_a-1.tif;2021;66.56;96.44;54;58;0.53;1.12;0.89;36.34498538;2;A6;2;1000;T1;0;6.79;21771;Corner;A
t11014.jpg_a-1.tif;1364;319.24;223.57;44;48;0.69;1.05;0.95;24.52971799;2;C5;1;4000;T1;252.68;133.92;16132;Mid;C
t11014.jpg_a-1.tif;1104;436.35;221.68;37;39;0.87;1.02;0.98;19.85396529;2;D5;1;8000;T1;369.79;132.03;19546;Edge;D
t11014.jpg_a-1.tif;929;441.45;358.75;35;35;0.91;1.02;0.98;16.70682405;2;D4;0.5;8000;T1;374.89;269.1;19418;Edge;D
t11014.jpg_a-1.tif;844;72.53;371.9;34;33;0.92;1.04;0.97;15.1782126;2;A4;0.5;1000;T1;5.97;282.25;19291;Edge;A
t11014.jpg_a-1.tif;3390;70.78;506.75;64;77;0.57;1.29;0.78;60.96462169;2;A3;5;1000;T1;4.22;417.1;22009;Edge;A
t11014.jpg_a-1.tif;2961;194.62;505.96;63;65;0.75;1.04;0.96;53.24962974;2;B3;5;2000;T1;128.06;416.31;17842;Mid;B
t11014.jpg_a-1.tif;2464;74.58;649.41;57;56;0.9;1.02;0.98;44.31174862;2;A2;4;1000;T1;8.02;559.76;20496;Edge;A
t11014.jpg_a-1.tif;2248;446.63;778.44;54;55;0.89;1.01;0.99;40.42727715;2;D1;3;8000;T1;380.07;688.79;23281;Corner;D
t11014.jpg_a-1.tif;2171;203.97;779.73;54;53;0.88;1.02;0.98;39.04253501;2;B1;3;2000;T1;137.41;690.08;18859;Edge;B
t11014.jpg_a-1.tif;2202;328.84;783.17;54;54;0.88;1;1;39.6000286;2;C1;3;4000;T1;262.28;693.52;18204;Edge;C
t11014.jpg_a-1.tif;2046;80.9;782.94;51;52;0.89;1.04;0.96;36.79457698;2;A1;3;1000;T1;14.34;693.29;23319;Corner;A
t11017.jpg_a-1.tif;3891;321.26;76.68;71;75;0.81;1.04;0.96;69.97443746;5;C6;2;4000;T1;242.82;0;17330;Edge;C
t11017.jpg_a-1.tif;3912;436.19;76.71;71;73;0.86;1.02;0.98;70.3520944;5;D6;2;8000;T1;357.75;0.03;21979;Corner;D
t11017.jpg_a-1.tif;3584;192.56;78.04;69;69;0.83;1.01;0.99;64.45345254;5;B6;2;2000;T1;114.12;1.36;17321;Edge;B
t11017.jpg_a-1.tif;3000;443.5;209.39;64;62;0.83;1.03;0.97;53.95099264;5;D5;1;8000;T1;365.06;132.71;19546;Edge;D
t11017.jpg_a-1.tif;2914;325.31;211.25;62;64;0.82;1.02;0.98;52.40439752;5;C5;1;4000;T1;246.87;134.57;16132;Mid;C
t11017.jpg_a-1.tif;2981;199.33;214.44;70;62;0.71;1.05;0.96;53.60930302;5;B5;1;2000;T1;120.89;137.76;16768;Mid;B
t11017.jpg_a-1.tif;3116;79.38;220.25;65;64;0.84;1.03;0.97;56.03709769;5;A5;1;1000;T1;0.94;143.57;21344;Edge;A
t11017.jpg_a-1.tif;2909;448.79;344;64;65;0.72;1.04;0.97;52.3144792;5;D4;0.5;8000;T1;370.35;267.32;19418;Edge;D
t11017.jpg_a-1.tif;2491;199.89;353.59;56;58;0.84;1.03;0.97;44.79730756;5;B4;0.5;2000;T1;121.45;276.91;16408;Mid;B
t11017.jpg_a-1.tif;2340;78.44;359.82;56;57;0.83;1.02;0.98;42.08177426;5;A4;0.5;1000;T1;0;283.14;19291;Edge;A
t11017.jpg_a-1.tif;5343;446.79;485.61;83;90;0.81;1.03;0.97;96.08671789;5;D3;5;8000;T1;368.35;408.93;22478;Edge;D
t11017.jpg_a-1.tif;4946;79.42;497.39;83;87;0.71;1.04;0.96;88.9472032;5;A3;5;1000;T1;0.98;420.71;22009;Edge;A
t11017.jpg_a-1.tif;4968;326.09;493.07;80;82;0.84;1.02;0.98;89.34284381;5;C3;5;4000;T1;247.65;416.39;17697;Mid;C
t11017.jpg_a-1.tif;4811;201.76;492.69;78;80;0.8;1.02;0.98;86.51940853;5;B3;5;2000;T1;123.32;416.01;17842;Mid;B
t11017.jpg_a-1.tif;4843;450.75;623.79;80;80;0.83;1.02;0.98;87.09488579;5;D2;4;8000;T1;372.31;547.11;21144;Edge;D
t11017.jpg_a-1.tif;4434;331.63;631.15;77;76;0.87;1.02;0.98;79.73956712;5;C2;4;4000;T1;253.19;554.47;16414;Mid;C
t11017.jpg_a-1.tif;4397;208.77;634.26;77;76;0.8;1.02;0.98;79.07417155;5;B2;4;2000;T1;130.33;557.58;16670;Mid;B
t11017.jpg_a-1.tif;4257;81.83;637.37;77;74;0.84;1.03;0.97;76.55645856;5;A2;4;1000;T1;3.39;560.69;20496;Edge;A
t11017.jpg_a-1.tif;4592;455.83;765.94;76;87;0.54;1.08;0.92;82.58098607;5;D1;3;8000;T1;377.39;689.26;23281;Corner;D
t11017.jpg_a-1.tif;4353;211.03;767.81;82;75;0.63;1.06;0.95;78.28289032;5;B1;3;2000;T1;132.59;691.13;18859;Edge;B
t11017.jpg_a-1.tif;4284;336.98;770.46;79;75;0.75;1.02;0.98;77.04201749;5;C1;3;4000;T1;258.54;693.78;18204;Edge;C
t11017.jpg_a-1.tif;4462;87.51;774.04;78;84;0.53;1.09;0.92;80.24310972;5;A1;3;1000;T1;9.07;697.36;23319;Corner;A
t11017.jpg_b-1.tif;3738;431.4;88.42;69;70;0.9;1.01;0.99;67.22293683;5;D6;2;8000;T2;359.12;0;18749;Corner;D
t11017.jpg_b-1.tif;5039;425.17;504.66;81;92;0.55;1.03;0.97;90.61968397;5;D3;5;8000;T2;352.89;416.24;21704;Edge;D
t11017.jpg_b-1.tif;4562;427.3;641.98;77;79;0.57;1.02;0.98;82.04147614;5;D2;4;8000;T2;355.02;553.56;21936;Edge;D
t11017.jpg_b-1.tif;4356;72.28;780.82;86;82;0.52;1.14;0.88;78.33684132;5;A1;3;1000;T2;0;692.4;21032;Corner;A
t11017.jpg_b-1.tif;4142;429.7;782.37;82;76;0.72;1.02;0.98;74.48833717;5;D1;3;8000;T2;357.42;693.95;25825;Corner;D
t11018.jpg_a-1.tif;4558;451.4;103.09;76;78;0.87;1.03;0.97;81.96954149;6;D6;2;8000;T1;363.84;0;21979;Corner;D
t11018.jpg_a-1.tif;4254;336.2;104.22;75;74;0.88;1.01;0.99;76.50250757;6;C6;2;4000;T1;248.64;1.13;17330;Edge;C
t11018.jpg_a-1.tif;3968;207.81;106.93;72;73;0.88;1.01;0.99;71.3591796;6;B6;2;2000;T1;120.25;3.84;17321;Edge;B
t11018.jpg_a-1.tif;4046;87.56;110.72;73;73;0.88;1.03;0.97;72.76190541;6;A6;2;1000;T1;0;7.63;21771;Corner;A
t11018.jpg_a-1.tif;3456;458.83;236.45;66;67;0.9;1.01;0.99;62.15154352;6;D5;1;8000;T1;371.27;133.36;19546;Edge;D
t11018.jpg_a-1.tif;3285;340.93;239.38;65;66;0.9;1.02;0.98;59.07633694;6;C5;1;4000;T1;253.37;136.29;16132;Mid;C
t11018.jpg_a-1.tif;3455;213.86;242.95;66;67;0.9;1.01;0.99;62.13355986;6;B5;1;2000;T1;126.3;139.86;16768;Mid;B
t11018.jpg_a-1.tif;3620;94.21;250.12;68;69;0.9;1.01;0.99;65.10086445;6;A5;1;1000;T1;6.65;147.03;21344;Edge;A
t11018.jpg_a-1.tif;3288;465.18;371.84;66;65;0.9;1.02;0.98;59.13028794;6;D4;0.5;8000;T1;377.62;268.75;19418;Edge;D
t11018.jpg_a-1.tif;3049;346.4;378.33;64;62;0.91;1.03;0.97;54.83219219;6;C4;0.5;4000;T1;258.84;275.24;16376;Mid;C
t11018.jpg_a-1.tif;3005;216.25;382.23;63;62;0.9;1.02;0.98;54.04091096;6;B4;0.5;2000;T1;128.69;279.14;16408;Mid;B
t11018.jpg_a-1.tif;2540;95.52;389.4;58;58;0.9;1.01;0.99;45.6785071;6;A4;0.5;1000;T1;7.96;286.31;19291;Edge;A
t11018.jpg_a-1.tif;5801;465.02;512.74;87;86;0.9;1.02;0.98;104.3232361;6;D3;5;8000;T1;377.46;409.65;22478;Edge;D
t11018.jpg_a-1.tif;5334;343.38;520.85;83;83;0.9;1.01;0.99;95.92486492;6;C3;5;4000;T1;255.82;417.76;17697;Mid;C
t11018.jpg_a-1.tif;5229;219.26;521.07;81;82;0.9;1.01;0.99;94.03658017;6;B3;5;2000;T1;131.7;417.98;17842;Mid;B
t11018.jpg_a-1.tif;5084;97.55;528.86;82;82;0.88;1.02;0.98;91.42894886;6;A3;5;1000;T1;9.99;425.77;22009;Edge;A
t11018.jpg_a-1.tif;5214;469.72;650.88;83;82;0.89;1.01;0.99;93.76682521;6;D2;4;8000;T1;382.16;547.79;21144;Edge;D
t11018.jpg_a-1.tif;4773;349.78;659.34;80;78;0.89;1.03;0.97;85.83602929;6;C2;4;4000;T1;262.22;556.25;16414;Mid;C
t11018.jpg_a-1.tif;4687;227.13;662.83;78;77;0.9;1.02;0.98;84.28943417;6;B2;4;2000;T1;139.57;559.74;16670;Mid;B
t11018.jpg_a-1.tif;4747;99.96;667.38;80;78;0.88;1.02;0.98;85.36845402;6;A2;4;1000;T1;12.4;564.29;20496;Edge;A
t11018.jpg_a-1.tif;4958;475.47;792.68;79;80;0.89;1.01;0.99;89.16300717;6;D1;3;8000;T1;387.91;689.59;23281;Corner;D
t11018.jpg_a-1.tif;4468;231.34;797.32;77;76;0.89;1.01;0.99;80.35101171;6;B1;3;2000;T1;143.78;694.23;18859;Edge;B
t11018.jpg_a-1.tif;4518;356.58;799.18;77;75;0.91;1.01;0.99;81.25019492;6;C1;3;4000;T1;269.02;696.09;18204;Edge;C
t11018.jpg_a-1.tif;4479;107.85;801.37;77;75;0.92;1.01;0.99;80.54883201;6;A1;3;1000;T1;20.29;698.28;23319;Corner;A
t11018.jpg_b-1.tif;4387;431.4;87.22;75;76;0.88;1.01;0.99;78.89433491;6;D6;2;8000;T2;365.27;0.45;18749;Corner;D
t11018.jpg_b-1.tif;4069;314.58;86.77;73;73;0.89;1.01;0.99;73.17552969;6;C6;2;4000;T2;248.45;0;15465;Edge;C
t11018.jpg_b-1.tif;3856;191.06;89.56;70;71;0.9;1.01;0.99;69.34500921;6;B6;2;2000;T2;124.93;2.79;15432;Edge;B
t11018.jpg_b-1.tif;4207;66.13;93.16;74;74;0.9;1.01;0.99;75.65727535;6;A6;2;1000;T2;0;6.39;18776;Corner;A
t11018.jpg_b-1.tif;3453;428.42;221.49;68;66;0.91;1.02;0.98;62.09759253;6;D5;1;8000;T2;362.29;134.72;21534;Edge;D
